datetime,co,no2,o3,so2,pm25,pm10
2021-01-15,4685.1475,162.34708333333333,23.707083333333333,121.63416666666666,585.42375,836.8508333333333
2021-01-16,4148.346666666667,65.47500000000001,18.355416666666667,49.23416666666666,455.6816666666667,562.2904166666666
2021-01-17,1752.9325,43.982499999999995,77.94375000000001,52.401250000000005,322.66,342.9975
2021-01-18,3332.25,68.43166666666666,12.829166666666666,74.64625,417.77583333333337,511.6441666666667
2021-01-19,2602.6829166666666,51.95166666666666,36.408750000000005,43.58083333333334,338.1245833333333,377.79833333333335
2021-01-20,1425.8216666666667,35.572916666666664,86.65041666666667,38.028749999999995,270.44458333333336,288.50166666666667
2021-01-21,2554.5666666666666,55.97208333333333,46.321666666666665,36.5075,287.61375,330.14958333333334
2021-01-22,2801.8225,66.71708333333333,73.35958333333333,62.893750000000004,387.6758333333333,457.87125
2021-01-23,1744.5879166666666,45.6325,64.31583333333333,35.524166666666666,343.07708333333335,370.3954166666667
2021-01-24,2519.5279166666664,52.13833333333333,33.91416666666667,36.71625,330.50208333333336,374.23541666666665
2021-01-25,3226.2862499999997,68.44458333333334,24.536666666666665,55.43291666666667,310.10125,379.4725
2021-01-26,2797.6687500000003,64.79708333333333,33.23291666666667,47.486250000000005,243.71124999999998,296.39708333333334
2021-01-27,1588.82,42.16,22.35,23.6,188.91,216.15
2021-01-28,4054.419565217391,96.94739130434782,36.74173913043478,65.63782608695652,459.31347826086954,573.4834782608696
2021-01-29,2052.2287499999998,57.093333333333334,57.94,44.217083333333335,222.10833333333332,257.82416666666666
2021-01-30,1720.945,51.973749999999995,49.94375,32.455,171.56166666666664,200.04458333333332
2021-01-31,3829.8641666666667,94.67791666666666,26.936666666666667,72.50916666666667,394.75624999999997,520.7033333333334
2021-02-01,4631.468333333333,158.5875,30.71875,106.7725,554.2441666666667,782.6675
2021-02-02,4185.337083333333,140.30875,34.54833333333333,100.77166666666666,507.51458333333335,666.4758333333333
2021-02-03,2062.7975,65.34625,59.236250000000005,57.99458333333333,340.43916666666667,381.02833333333336
2021-02-04,2968.1679166666668,78.19875,26.393333333333334,101.52749999999999,327.65166666666664,389.11999999999995
2021-02-05,2693.09625,65.96124999999999,24.1725,62.793749999999996,230.4025,274.9995833333333
2021-02-06,1358.7879166666667,35.8375,61.27166666666667,31.98708333333333,120.12291666666665,144.10791666666668
2021-02-07,2555.4008333333336,49.724583333333335,55.01916666666667,37.3325,238.39625,284.08208333333334
2021-02-08,3770.895,67.98833333333333,38.335,58.423750000000005,377.37875,460.3675
2021-02-09,3951.97875,109.02999999999999,32.899166666666666,86.98875,424.20166666666665,562.7529166666667
2021-02-10,4470.997083333333,107.15833333333335,37.845416666666665,101.23791666666666,560.0479166666667,743.9866666666667
2021-02-11,4295.47625,96.44791666666667,45.24541666666667,81.2625,526.12625,711.6545833333333
2021-02-12,4328.582083333334,94.97875,43.24041666666667,71.78416666666666,525.9183333333334,689.9579166666667
2021-02-13,4407.285,111.87208333333332,66.76041666666667,75.16166666666668,562.6004166666667,772.9175
2021-02-14,4471.2508333333335,130.17833333333334,54.849583333333335,90.27083333333333,567.7658333333333,804.0545833333334
2021-02-15,4119.12625,131.69375,47.501666666666665,93.67875,532.8983333333333,728.9741666666667
2021-02-16,4104.67125,114.95583333333333,45.73250000000001,126.84750000000001,525.39,685.32
2021-02-17,4124.41625,91.23625,54.14083333333334,71.88375,495.0125,619.7879166666667
2021-02-18,4026.5141666666664,100.64791666666667,57.10791666666666,95.06916666666666,516.14,679.93625
2021-02-19,3757.5437500000003,73.89999999999999,53.856249999999996,70.78041666666667,442.1770833333333,559.9875000000001
2021-02-20,3031.31375,62.819583333333334,66.07291666666667,46.31375,399.86041666666665,455.0804166666667
2021-02-21,2434.9691666666668,53.187083333333334,62.15208333333334,41.057916666666664,350.35875000000004,395.52416666666664
2021-02-22,3036.0516666666667,57.62875,46.06791666666667,51.975833333333334,302.8483333333333,366.84791666666666
2021-02-23,4154.7300000000005,128.22333333333333,35.04833333333333,119.49874999999999,434.81333333333333,601.8833333333333
2021-02-24,4102.992916666667,111.08625,45.53333333333333,80.78458333333333,436.8670833333333,596.03625
2021-02-25,2792.3841666666667,71.4575,52.25416666666666,59.55583333333333,251.60583333333332,313.22291666666666
2021-02-26,3061.62375,96.86291666666666,41.205,77.53416666666666,293.9575,386.7516666666667
2021-02-27,3604.28125,77.58416666666666,31.779583333333335,64.68124999999999,286.47291666666666,400.12208333333336
2021-02-28,3692.1870833333337,90.99416666666667,41.90125,90.81833333333333,356.3125,485.4875
2021-03-01,1629.1537500000002,42.42041666666667,73.16708333333334,47.60541666666666,117.89375,154.75916666666666
2021-03-02,1184.1070833333333,33.41291666666667,104.48625,38.26708333333333,100.5575,121.96083333333333
2021-03-03,3011.258333333333,73.17291666666667,65.58791666666666,74.92416666666666,311.70958333333334,437.2295833333333
2021-03-04,4285.735833333333,136.34875,109.10374999999999,125.44541666666667,507.61125,702.6904166666667
2021-03-05,1341.2633333333333,35.169583333333335,96.34875,35.50541666666667,118.60833333333333,154.755
2021-03-06,2417.982916666667,60.50208333333333,68.26166666666667,48.41833333333333,192.58583333333334,245.99291666666667
2021-03-07,1595.4925,33.11666666666667,107.95875000000001,44.47666666666667,155.35541666666666,204.87666666666667
2021-03-08,1345.1579166666668,41.45666666666667,107.4975,56.2075,177.28583333333333,215.17708333333334
2021-03-09,3138.6633333333334,91.05083333333333,53.84041666666667,89.50625000000001,327.9579166666667,467.24666666666667
2021-03-10,3435.7329166666664,69.50958333333334,74.82291666666667,86.34791666666666,345.81708333333336,458.3625
2021-03-11,3314.47625,95.62041666666666,60.875,116.48166666666667,298.93083333333334,406.34708333333333
2021-03-12,1599.1145833333333,55.27166666666667,55.035833333333336,51.97541666666667,126.04791666666667,163.01833333333335
2021-03-13,2259.7308333333335,62.348749999999995,59.94416666666667,60.001666666666665,172.99249999999998,214.23749999999998
2021-03-14,1615.2458333333334,39.67458333333333,71.95125,38.902499999999996,118.88875,157.87083333333334
2021-03-15,1657.2479166666665,42.977916666666665,67.485,45.280833333333334,125.68875000000001,179.58333333333334
2021-03-16,1990.4775,53.715,57.39124999999999,49.740833333333335,139.69916666666668,227.67875
2021-03-17,2527.0304166666665,55.57958333333334,49.82083333333333,57.81708333333333,187.30958333333334,303.9475
2021-03-18,3295.2741666666666,81.99708333333334,52.59125,71.00958333333334,238.21708333333333,335.1433333333333
2021-03-19,2021.8995833333336,57.38583333333333,39.06791666666667,50.96291666666667,135.49666666666667,193.1029166666667
2021-03-20,2437.4583333333335,49.59166666666667,52.12708333333333,47.29125,150.1525,211.50125
2021-03-21,1519.5616666666667,39.01291666666666,87.68041666666666,43.29333333333333,112.73791666666666,161.645
2021-03-22,1921.2175,58.4075,48.10375,69.61791666666666,131.26333333333332,183.02374999999998
2021-03-23,2575.702083333333,70.18833333333333,43.11708333333333,64.89166666666667,179.50208333333333,236.15666666666667
2021-03-24,1761.8191666666664,42.66958333333333,90.18666666666667,61.78041666666667,161.15291666666667,219.14416666666668
2021-03-25,1023.6104166666668,32.32791666666667,88.05208333333333,35.58416666666667,63.96041666666667,89.89041666666667
2021-03-26,1950.4225,50.70916666666667,67.44833333333334,42.96625,128.07250000000002,178.31500000000003
2021-03-27,3068.285416666667,67.43541666666667,77.90916666666666,61.52166666666667,248.96666666666667,327.98083333333335
2021-03-28,2416.5916666666667,63.39875,136.91,81.60583333333334,286.3179166666667,384.62791666666664
2021-03-29,2625.49625,71.80833333333334,87.01166666666667,67.28375,211.51041666666666,296.4916666666667
2021-03-30,1195.9279166666668,22.385,124.10833333333333,32.489583333333336,137.74833333333333,219.54291666666666
2021-03-31,683.8425000000001,20.022916666666667,133.60333333333332,29.03375,42.98708333333334,58.44083333333333
2021-04-01,862.97625,28.252916666666664,102.96750000000002,35.753750000000004,40.83416666666667,57.32875000000001
2021-04-02,1938.74,58.04291666666666,71.13083333333334,65.02875,101.49624999999999,143.91541666666666
2021-04-03,2278.6470833333333,62.14458333333334,86.06708333333334,65.91291666666667,132.11041666666668,182.18541666666667
2021-04-04,2656.36125,66.11791666666666,80.59458333333333,68.9825,159.07333333333335,215.7075
2021-04-05,1380.7616666666665,47.724583333333335,123.51916666666666,71.10916666666667,100.78958333333333,135.31541666666666
2021-04-06,1227.4979166666667,44.01916666666667,175.29875,85.74041666666666,155.63,203.4525
2021-04-07,1430.5516666666665,42.977916666666665,127.7325,61.195,129.3025,183.2458333333333
2021-04-08,1528.4620833333336,45.32916666666667,101.01708333333333,55.671666666666674,106.54458333333334,144.91875000000002
2021-04-09,1737.0783333333331,52.69125,92.16791666666667,60.15125,97.34333333333335,137.61958333333334
2021-04-10,1013.7362499999999,31.870416666666667,109.68833333333333,39.80041666666667,57.30375,83.26875
2021-04-11,1573.8012500000002,49.49208333333333,89.55083333333333,52.04958333333334,95.26041666666667,148.31041666666667
2021-04-12,1987.9654166666667,55.2225,94.18583333333333,79.22500000000001,141.12208333333334,210.0275
2021-04-13,1423.3187500000001,41.82416666666666,106.60291666666666,51.7575,101.40916666666668,150.29749999999999
2021-04-14,1415.2541666666666,46.28583333333333,91.8125,53.395833333333336,89.07208333333334,135.3841666666667
2021-04-15,2716.1541666666667,69.15541666666667,69.04125,83.93416666666667,181.74375,261.26708333333335
2021-04-16,1835.2579166666667,53.97291666666666,87.71708333333333,72.92708333333333,131.51874999999998,183.3345833333333
2021-04-17,2100.3487499999997,51.91916666666666,73.6225,49.38291666666667,133.73916666666665,184.405
2021-04-18,1899.5112499999998,50.915416666666665,96.63958333333333,68.69541666666667,136.64458333333332,183.33249999999998
2021-04-19,1666.70125,44.35791666666666,95.19458333333334,55.85,95.76333333333334,139.90541666666667
2021-04-20,1392.4354166666665,40.86416666666667,77.80916666666667,58.56166666666667,83.71416666666667,118.65541666666667
2021-04-21,1992.9800000000002,56.225,75.85916666666667,56.0,130.31625,179.9020833333333
2021-04-22,1092.3158333333333,36.27916666666667,155.68666666666667,75.7775,93.68624999999999,116.73416666666667
2021-04-23,959.3570833333333,38.0725,92.21291666666667,55.32208333333333,51.26833333333334,83.28583333333333
2021-04-24,818.3320833333333,23.61583333333333,135.27291666666667,36.28916666666667,45.90833333333333,63.22833333333333
2021-04-25,1546.2658333333331,41.702083333333334,109.41208333333333,43.29333333333333,90.15916666666668,122.34458333333333
2021-04-26,3371.1920833333334,84.03916666666667,96.55291666666666,103.20583333333333,253.4416666666667,344.3241666666667
2021-04-27,3149.2425000000003,81.01625,96.50666666666666,106.42208333333333,234.08583333333334,329.99833333333333
2021-04-28,2558.4504166666666,72.06541666666666,88.46125,85.99041666666666,165.56916666666666,238.88875
2021-04-29,2122.0354166666666,56.275,112.83,73.22458333333333,158.47708333333333,215.1525
2021-04-30,2248.3175,73.46541666666667,92.85833333333333,90.76375,186.53416666666666,242.01166666666666
2021-05-01,1757.3791666666666,49.31,85.455,60.48916666666667,151.70458333333332,195.50541666666666
2021-05-02,1677.2758333333334,56.4625,74.16291666666667,57.67666666666667,127.86833333333334,165.43541666666667
2021-05-03,1495.3616666666667,49.30291666666667,63.91791666666666,57.400000000000006,91.49000000000001,144.27416666666667
2021-05-04,979.9420833333334,47.63916666666666,65.72916666666667,70.74291666666666,72.5575,110.78208333333333
2021-05-05,1445.8491666666666,41.97708333333333,129.64041666666665,63.260416666666664,122.42500000000001,153.54333333333332
2021-05-06,1579.6420833333332,48.718333333333334,113.24041666666666,60.12083333333334,132.1575,160.90416666666667
2021-05-07,3001.54625,111.92958333333333,95.13958333333333,124.22208333333333,274.96375,330.42291666666665
2021-05-08,1471.7191666666668,39.07875,136.085,63.83625,121.39999999999999,149.28166666666667
2021-05-09,1616.0820833333335,50.82,121.20208333333333,58.30291666666667,111.19125000000001,141.14583333333334
2021-05-10,1463.65125,45.504999999999995,97.53916666666667,60.79666666666666,97.1925,124.96333333333332
2021-05-11,1960.4375,52.85833333333333,114.435,57.53,166.13166666666666,208.98416666666665
2021-05-12,2492.5375,67.88250000000001,121.94041666666668,71.1875,205.0675,257.63166666666666
2021-05-13,2416.5870833333333,80.72625000000001,82.31916666666667,89.78416666666668,199.71791666666664,257.42375
2021-05-14,1796.60375,60.19166666666666,97.93791666666668,79.43375,130.29,183.15125
2021-05-15,2857.443333333333,99.09125,78.74833333333333,112.89083333333333,266.09208333333333,372.82666666666665
2021-05-16,2228.0129166666666,58.3425,130.83208333333332,83.96124999999999,171.85708333333332,237.02125
2021-05-17,2283.6341666666667,102.09041666666667,84.61083333333333,92.20833333333333,179.06166666666664,257.86875
2021-05-18,1425.5445833333333,48.23083333333333,47.955000000000005,48.538333333333334,77.9475,98.24833333333333
2021-05-19,1110.67375,42.79833333333334,39.12291666666666,55.07541666666666,70.07458333333334,79.71916666666667
2021-05-20,2408.5208333333335,57.263749999999995,69.65666666666667,49.98833333333334,188.97625000000002,232.26375
2021-05-21,2472.241666666667,80.84166666666667,77.77749999999999,78.45791666666666,183.51,231.80208333333334
2021-05-22,2885.26375,115.89708333333333,162.25833333333335,92.50083333333333,310.53333333333336,427.7695833333333
2021-05-23,1207.7495833333335,41.840833333333336,95.1175,33.62625,89.50708333333334,167.56333333333333
2021-05-24,1344.8808333333334,38.85375,105.64958333333334,39.56791666666667,91.69916666666667,127.28125
2021-05-25,2189.357916666667,54.44333333333333,88.44416666666666,55.29333333333333,118.06916666666666,169.36958333333334
2021-05-26,4139.7195833333335,140.00958333333332,137.19541666666666,107.52666666666666,369.1170833333333,488.3591666666667
2021-05-27,3965.6133333333332,121.31166666666667,260.29541666666665,129.9,470.50708333333336,589.3070833333334
2021-05-28,1887.5508333333335,47.510416666666664,145.31875,50.94291666666666,168.345,210.38708333333332
2021-05-29,728.4883333333333,19.507083333333334,124.545,28.77,63.08375,87.74624999999999
2021-05-30,1156.56875,39.479166666666664,128.98458333333335,48.67666666666667,93.24916666666667,137.04
2021-05-31,2363.1912500000003,77.19125,92.88416666666666,63.4,174.64874999999998,270.70375
2021-06-01,3222.66625,100.80458333333333,98.43458333333335,94.35458333333334,320.22083333333336,438.785
2021-06-02,3671.3158333333336,117.09833333333334,153.96708333333333,101.96499999999999,415.61833333333334,559.8420833333333
2021-06-03,3990.355,115.74083333333334,193.09541666666667,135.67499999999998,522.2145833333333,653.7212499999999
2021-06-04,3811.769166666667,145.13083333333333,165.715,124.16291666666666,504.9279166666667,678.5733333333334
2021-06-05,2288.0845833333333,73.63583333333334,133.76375,69.48791666666666,256.7679166666667,345.05749999999995
2021-06-06,2840.4812500000003,59.54458333333333,84.75583333333334,63.53041666666667,223.31833333333336,302.47166666666664
2021-06-07,2427.4495833333335,65.81791666666666,121.75166666666667,77.20791666666666,173.90083333333334,218.70125
2021-06-08,876.0495833333333,31.570416666666663,58.75125,28.445833333333336,57.275416666666665,167.915
2021-06-09,1957.4966666666667,52.862500000000004,59.647083333333335,50.276250000000005,118.66708333333334,275.86083333333335
2021-06-10,921.5275,35.187083333333334,133.48416666666665,66.97583333333334,74.79416666666667,122.95708333333333
2021-06-11,1058.1025,51.888749999999995,95.39708333333333,86.7425,89.41416666666667,136.69916666666668
2021-06-12,938.4945833333333,21.52125,154.55625,42.02125,71.20208333333333,82.74
2021-06-13,981.05375,29.939583333333335,193.94000000000003,65.22833333333334,87.23166666666667,99.0075
2021-06-14,1039.7437499999999,42.312916666666666,158.81333333333333,89.10666666666667,103.14125,125.92041666666667
2021-06-15,1763.77125,50.024166666666666,69.41708333333334,49.065416666666664,95.97166666666668,155.54083333333332
2021-06-16,1471.7183333333332,69.91708333333334,78.58916666666667,104.295,125.40791666666667,164.93
2021-06-17,1233.8958333333333,46.59583333333333,159.67791666666668,94.79125,127.18083333333334,149.01791666666665
2021-06-18,1075.6258333333333,48.9375,79.39833333333333,80.94208333333333,63.89833333333333,81.36999999999999
2021-06-19,808.8745833333332,34.01583333333333,73.88708333333334,62.2275,45.53125,56.209583333333335
2021-06-20,980.7754166666667,41.085,100.66083333333334,79.29541666666667,74.21333333333332,88.48041666666666
2021-06-21,2123.4270833333335,67.7025,115.27208333333334,71.93333333333334,158.55208333333334,196.71958333333336
2021-06-22,2419.9249999999997,58.835,85.31875000000001,63.18208333333333,180.28,257.6954166666667
2021-06-23,2165.145,59.335,166.94208333333333,86.77208333333334,226.69708333333332,326.31958333333336
2021-06-24,1567.96,46.84,134.275,62.58541666666667,118.72583333333334,171.59
2021-06-25,1257.54,42.72666666666667,119.59666666666668,54.28,122.87291666666665,231.4825
2021-06-26,933.48875,30.530416666666667,157.78125,55.393750000000004,125.01625,239.52791666666667
2021-06-27,1088.14375,27.63291666666667,188.0533333333333,53.1875,129.62416666666667,179.00166666666667
2021-06-28,1484.79125,40.84916666666667,188.1575,65.44583333333334,151.93791666666667,200.26166666666666
2021-06-29,949.20375,27.497083333333336,115.8575,36.647083333333335,96.4975,189.74125
2021-06-30,574.8079166666666,20.30875,66.83208333333333,19.52541666666667,54.40083333333334,183.49958333333333
2021-07-01,495.3941666666667,19.9725,71.85458333333334,18.442916666666665,50.59833333333333,184.75
2021-07-02,534.05875,22.281666666666666,76.08583333333333,22.829166666666666,69.97916666666667,293.98041666666666
2021-07-03,590.6629166666667,23.009583333333335,73.16583333333334,25.123333333333335,72.61874999999999,275.64708333333334
2021-07-04,1432.4995833333332,49.12875,58.69166666666666,44.61416666666667,107.08958333333334,256.58375
2021-07-05,1310.38875,48.18958333333333,84.17208333333333,63.787083333333335,129.68875,276.37416666666667
2021-07-06,913.0445833333333,33.547916666666666,74.48375,39.965833333333336,84.37875,227.95833333333334
2021-07-07,678.0029166666667,26.41541666666667,67.39916666666666,29.9025,50.34583333333333,141.495
2021-07-08,689.2683333333333,28.81125,72.39291666666666,41.822916666666664,56.96958333333333,161.45208333333332
2021-07-09,912.3495833333333,36.57208333333333,125.53083333333332,76.73166666666667,76.245,100.30416666666667
2021-07-10,688.9908333333333,25.17625,138.11958333333334,53.88291666666667,51.18541666666667,57.844166666666666
2021-07-11,685.3741666666666,28.98875,48.43,45.6775,25.315833333333334,29.945833333333336
2021-07-12,647.82375,32.39416666666667,50.009166666666665,50.803333333333335,29.044166666666666,35.6825
2021-07-13,877.85875,51.95166666666666,42.57416666666666,79.77208333333333,46.2925,57.54083333333333
2021-07-14,1231.3929166666667,59.34833333333333,17.56,86.34750000000001,66.87166666666667,82.55499999999999
2021-07-15,1031.9558333333332,49.33791666666667,61.809583333333336,77.3875,62.52041666666667,75.80125
2021-07-16,1476.7258333333332,60.64875,72.29,74.76375,117.71749999999999,141.14416666666668
2021-07-17,1876.9808333333333,50.08833333333333,91.02708333333334,45.74666666666667,125.66916666666667,157.48458333333335
2021-07-18,1320.68125,40.24166666666667,14.325416666666667,45.75625,54.718333333333334,71.84125
2021-07-19,1551.2708333333333,39.36333333333334,2.0516666666666667,68.07833333333333,69.65708333333333,85.90666666666668
2021-07-20,3057.45125,96.935,6.003333333333333,126.19749999999999,253.58,330.1504166666667
2021-07-21,1604.9529166666669,63.23375000000001,30.735416666666666,80.48583333333333,117.97666666666667,151.6675
2021-07-22,1533.1908333333333,52.48,11.959999999999999,79.85166666666667,87.09833333333334,101.68416666666667
2021-07-23,2110.6404166666666,64.70375,65.03666666666668,62.744166666666665,148.23041666666666,173.65333333333334
2021-07-24,1485.3474999999999,43.99791666666667,114.39833333333333,58.18541666666667,147.28583333333333,168.96916666666667
2021-07-25,1452.5216666666665,38.79916666666667,95.04208333333334,56.435833333333335,107.41666666666667,132.41708333333332
2021-07-26,2546.505,82.08458333333333,12.1825,100.195,172.84166666666667,205.26916666666668
2021-07-27,1749.0391666666667,47.83958333333334,18.03625,47.50625,96.9825,117.18708333333335
2021-07-28,2394.0816666666665,45.525416666666665,2.9725,81.79833333333333,137.67958333333334,166.71375
2021-07-29,2609.914583333333,48.93875,5.0562499999999995,62.30708333333333,148.11166666666665,193.665
2021-07-30,1935.3933333333334,65.10416666666667,16.949583333333333,100.11291666666666,144.25583333333333,168.10916666666665
2021-07-31,1213.8679166666668,44.61208333333334,63.245000000000005,56.068333333333335,99.17166666666667,113.54875
2021-08-01,2408.241666666667,44.53458333333333,27.772916666666664,43.662083333333335,163.47,205.90833333333333
2021-08-02,1987.6954166666667,75.72875,6.906666666666666,119.22416666666668,138.71458333333334,161.28666666666666
2021-08-03,996.3520833333333,39.08541666666667,56.51458333333333,62.58541666666667,68.97958333333334,81.87458333333333
2021-08-04,1001.0808333333333,45.49666666666667,36.07875,67.77083333333333,70.39291666666666,89.80541666666666
2021-08-05,2312.8454166666666,75.17166666666667,58.54083333333333,103.59208333333333,186.15333333333334,232.51125000000002
2021-08-06,2969.5537499999996,90.40708333333333,52.779583333333335,107.25708333333334,272.2758333333333,348.9629166666667
2021-08-07,2194.6420833333336,81.01208333333334,48.01458333333333,102.49333333333334,184.54375000000002,212.68166666666664
2021-08-08,2594.0733333333333,92.9925,3.1925000000000003,116.58749999999999,187.16875000000002,215.73541666666665
2021-08-09,3050.4925,82.05416666666666,0.32625,115.08125,253.45000000000002,300.8383333333333
2021-08-10,1392.4445833333332,40.32041666666667,41.73375,33.99458333333333,86.68291666666666,185.8375
2021-08-11,829.1808333333333,31.206666666666667,54.49666666666667,25.32166666666667,41.08416666666667,99.94041666666668
2021-08-12,982.1662500000001,36.772083333333335,46.00375,29.197083333333335,48.73791666666667,119.16166666666668
2021-08-13,1127.2237499999999,36.33958333333333,49.505833333333335,29.927083333333332,54.26333333333333,123.54583333333333
2021-08-14,670.6329166666667,24.349166666666665,56.07208333333333,19.1675,35.004583333333336,87.28333333333335
2021-08-15,1844.4279166666665,32.34875,44.93375,34.40625,100.7725,203.73708333333332
2021-08-16,2701.6820833333336,58.66375,50.86333333333334,62.2775,237.9225,386.885
2021-08-17,3330.589583333333,82.36125,60.27875,87.48875,329.01916666666665,500.16124999999994
2021-08-18,3096.66625,75.10708333333334,106.98958333333333,73.85083333333334,356.67125000000004,496.7604166666667
2021-08-19,2202.422916666667,77.59958333333333,17.895,94.24166666666667,205.22166666666666,252.75250000000003
2021-08-20,1041.6904166666666,44.681666666666665,3.9737500000000003,70.31333333333333,45.16166666666667,54.36625
2021-08-21,1063.9441666666667,37.84291666666667,10.169583333333334,46.3425,40.61166666666667,47.50875
2021-08-22,1476.1683333333333,41.199999999999996,5.361250000000001,46.98833333333334,64.25166666666667,81.0925
2021-08-23,2612.686666666667,47.702916666666674,18.041666666666668,54.13125,149.69125,196.39958333333334
